ID,Tweet,Sentiment,Time,Age,Country,Population -2020,Land Area (KmÂ²),Density (P/KmÂ²)
75318ceaff,charter pissing off rest internet access blog except fixed soon say see,negative,morning,0-20,Solomon Islands,686884.0,28000.0,25.0
6c2e853e4c, bash    ,neutral,noon,21-30,Fiji,896445.0,18270.0,49.0
909e655fb6,big laptop big time switch eee bye big guy,positive,night,70-100,Comoros,869601.0,1861.0,467.0
e6b78cdb01,cant wait definately going amazing  michelle,positive,noon,21-30,Saudi Arabia,34813871.0,2149690.0,16.0
d08766b1e7,thanks deserve it,positive,morning,0-20,Liberia,5057681.0,96320.0,53.0
cffc40e08d,s moyles ,neutral,morning,0-20,Vanuatu,307145.0,12200.0,25.0
04cce6f623,haha hey well elevator said more,neutral,morning,46-60,Mali,20250833.0,1220190.0,17.0
77e8ffdd9b,agree work double shift,neutral,night,31-45,Belize,397628.0,22810.0,17.0
7f3cabf999,confused people pose others twitter mean really homework peoples lives imitate them sad,negative,noon,60-70,Kyrgyzstan,6524195.0,191800.0,34.0
1c05b66d4c,_leann makes feel better im studying sat night wo blackberries,positive,morning,46-60,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0
c833328d7f,you okaaaay,neutral,morning,46-60,Afghanistan,38928346.0,652860.0,60.0
7e1a46f894,fell  today ripped blue volcom boxers,neutral,noon,21-30,Oman,5106626.0,309500.0,16.0
3099b7261b,looking people,neutral,night,31-45,Sierra Leone,7976983.0,72180.0,111.0
1c51247e16,really nervous animal rights presentation next period,negative,night,70-100,Suriname,586632.0,156000.0,4.0
b244cf82f7,go girl start day rightgotta love that,positive,night,31-45,Lesotho,2142249.0,30360.0,71.0
f6b75bb809,hope studyin went well,positive,noon,60-70,Poland,37846611.0,306000.0,124.0
49e632c4e1,looks like going upset venus,negative,morning,0-20,Kuwait,4270571.0,17820.0,240.0
0b9e76352c,mom said eat lot,neutral,noon,21-30,Zambia,18383955.0,743390.0,25.0
9f8cd8c991,haha sorry hear,neutral,noon,60-70,Armenia,2963243.0,28470.0,104.0
593b294969,headed waterfront quick drink office peepscorsen building course booked suggestions,neutral,morning,46-60,Guinea,13132795.0,246000.0,53.0
53afaef8f1, oh mint lounge awesome night,positive,night,31-45,Cabo Verde,555987.0,4030.0,138.0
e9785cbd8c,would slip fall dirty school bathroom floor fml,negative,noon,21-30,Holy See,801.0,0.0,2003.0
47dde4db6b,sympathies   minutes enough  escape soon,neutral,night,70-100,India,1380004385.0,2973190.0,464.0
7d2e044a0e,thats worst dream ever weird think thoughts subconscious,negative,noon,21-30,Iceland,341243.0,100250.0,3.0
0af3fad325,eating ice cream swensens,neutral,morning,46-60,Argentina,45195774.0,2736690.0,17.0
dc571b5ef9,presentations finished busted ankle stupido models broke catwalk twice fell hole beautiful bottle green mary janes,neutral,night,70-100,Gambia,2416668.0,10120.0,239.0
afcb6fb1e4,audrey,neutral,morning,46-60,Bosnia and Herzegovina,3280819.0,51000.0,64.0
5e444b21c3,jarita im going home im two hot guys drool,neutral,noon,21-30,Kenya,53771296.0,569140.0,94.0
728f1c618d,watching parental control,neutral,morning,46-60,Egypt,102334404.0,995450.0,103.0
ab56a23211,woke early dang man know im going back sleep,neutral,morning,0-20,Mauritania,4649658.0,1030700.0,5.0
7e27ad7374,well back sunday play  horse last night mex miss,negative,noon,60-70,Botswana,2351627.0,566730.0,4.0
8e2432e61d,finished work  midday kiddie dinner  getup  go  ah well bank holiday fb,neutral,noon,21-30,Mauritius,1271768.0,2030.0,626.0
926b9f20f6,first year ages im going crafty raft o mind though even like crafty raft,negative,night,31-45,Morocco,36910560.0,446300.0,83.0
9ec491ebe6,nt online  mayb next week u havent voted pls do ,neutral,noon,21-30,Mauritius,1271768.0,2030.0,626.0
0fd3939a41,rught brb ipod randomly go cos internet breaks,neutral,morning,0-20,Afghanistan,38928346.0,652860.0,60.0
77ba0fee75,powerblog powerblog challenge keep talking about im newbie follower,neutral,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0
58d6f9f5c5,tried registering website go get error  browsers firefox chrome ie safari,negative,noon,60-70,Estonia,1326535.0,42390.0,31.0
246a76f214,cant fall asleep,neutral,night,70-100,Czechia (Czech Republic),10708981.0,77240.0,139.0
64e667eced,already get tax money helio winning pole position ha ha,neutral,morning,0-20,Norway,5421241.0,365000.0,15.0
4627ff9406,theres many things better sleeping windows open,positive,night,31-45,Honduras,9904607.0,111890.0,89.0
f15c77bd2d,great song ,positive,noon,60-70,Malta,441543.0,320.0,1380.0
0070c22eae,got call chimp buddies want join party loads prepare now wow great cup tea first think erm,positive,morning,0-20,Kuwait,4270571.0,17820.0,240.0
b38290dfd8,know remember,negative,noon,21-30,Azerbaijan,10139177.0,82658.0,123.0
81cab1b777,ugh stupid teenagers showed up peaceful time,negative,morning,0-20,Greece,10423054.0,128900.0,81.0
e544261058,as beards liked manly manness via  asylm,positive,noon,60-70,Palestine State,5101414.0,6020.0,847.0
0948a8ea57, face stupid thanks miss too ha,neutral,noon,60-70,Cyprus,1207359.0,9240.0,131.0
383aa5ec8b,night all im trying get bed early oncewell early  normal person,neutral,night,31-45,Canada,37742154.0,9093510.0,4.0
9699c1066e,places find home marilyn seria beach,neutral,morning,0-20,Solomon Islands,686884.0,28000.0,25.0
17b920af1c,cant believe im leaving place tomorrow,neutral,morning,46-60,Dominica,71986.0,750.0,96.0
f83bd50949,traffic horrific i jus wanna gt dog,negative,night,70-100,Bolivia,11673021.0,1083300.0,11.0
8ae2542f15,time nerd,negative,noon,60-70,Moldova,4033963.0,32850.0,123.0
83ac9989ef,trying look iowa state fair art entry information hope get piece year maybe win something get noticed,positive,morning,0-20,Eritrea,3546421.0,101000.0,35.0
ef5c867533,aww hope u find soon miss it cnt even use cam wo it memorys full plus wanna take  sa commin weekend,positive,night,31-45,Guyana,786552.0,196850.0,4.0
144fe57db1,thats like  rd fb,neutral,morning,46-60,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0
327734773b,oh god feel like ,negative,morning,46-60,Qatar,2881053.0,11610.0,248.0
e11371b15e,next single hey ladyok million dollars,neutral,morning,0-20,Central African Republic,4829767.0,622980.0,8.0
352613631e,goood afternooon,positive,night,70-100,Laos,7275560.0,230800.0,32.0
d0834a4e35,going get full nights sleep tonight arm get better fun forced use left hand,negative,night,31-45,Finland,5540720.0,304000.0,18.0
6de5f455df,asata bien bendito bad cant fly make u feel better,neutral,morning,46-60,Tajikistan,9537645.0,139960.0,68.0
b8e1142836,interesting day good overall,positive,morning,0-20,Benin,12123200.0,112760.0,108.0
2c801b5366,knew it use love show happy weekend too,positive,morning,46-60,Ukraine,43733762.0,579320.0,75.0
a6350df44b,ooh ive got dvd never got around watching good,neutral,night,70-100,Maldives,540544.0,300.0,1802.0
6acb0f5808,gah macbook pro getting frickin hot sitting table nothing,negative,noon,60-70,Tuvalu,11792.0,30.0,393.0
a6bd185f25,nice see euruko pictures screen conference break,positive,morning,0-20,Jamaica,2961167.0,10830.0,273.0
b519a0276f,lol must contribute destruction languageawww,neutral,noon,60-70,Tanzania,59734218.0,885800.0,67.0
b47dab7e91,cleaning room,neutral,noon,21-30,Nepal,29136808.0,143350.0,203.0
c8f996b680,exactly prime minister need take care issue,neutral,noon,60-70,Costa Rica,5094118.0,51060.0,100.0
faf4fe2d8f,set chuck bass new york palace hotel bad filming today ,negative,night,31-45,Portugal,10196709.0,91590.0,111.0
910d626cd8,come bell ring want go outside,neutral,noon,60-70,Moldova,4033963.0,32850.0,123.0
4dd72d3713,sure talkthe fabulous  part though sorry dear,neutral,night,70-100,Australia,25499884.0,7682300.0,3.0
fab09e3bde,mine matter im phone with,neutral,night,31-45,Brazil,212559417.0,8358140.0,25.0
1b4fe17d2f,made breakfast todayhappy mothers day ,positive,noon,60-70,Mauritius,1271768.0,2030.0,626.0
3031d72800,sorrybut bet bad,neutral,morning,0-20,Mongolia,3278290.0,1553560.0,2.0
9ee143d387,going program programmed long time,negative,night,70-100,Ghana,31072940.0,227540.0,137.0
3033ac62e5,life changing redhead  got away,neutral,morning,0-20,Lithuania,2722289.0,62700.0,43.0
354b074095,hey letter sent finally came back today ill stuff contents letter send tomorrow,neutral,morning,46-60,Norway,5421241.0,365000.0,15.0
1d20b2af46,_ladie haha ive got camera lenses ready,neutral,night,31-45,Marshall Islands,59190.0,180.0,329.0
017fbe925e,hear that weve missed many films due insufficient fundage watchmen dark knight star trek,neutral,morning,46-60,Hungary,9660351.0,90530.0,107.0
482a27ec9b,start day finding lump body went hospital apparently nothing fewfffff bloodtests suck haha,neutral,morning,0-20,Bosnia and Herzegovina,3280819.0,51000.0,64.0
5b89015a47,hair messy ponytail day  took looks really nice  still messy,neutral,noon,21-30,Somalia,15893222.0,627340.0,25.0
3c5b1da345,really fancy frappuccino starbucks right,positive,morning,0-20,Benin,12123200.0,112760.0,108.0
956c294ddf,boo mustve deleted phone cant find emails either,negative,night,31-45,Uzbekistan,33469203.0,425400.0,79.0
b68cee516f,good day havent good week forreal,negative,noon,21-30,Malta,441543.0,320.0,1380.0
7a613ba81b, hours shopping over good effort best part  chocolate shop yujm yum even,positive,noon,21-30,United Arab Emirates,9890402.0,83600.0,118.0
79a63fea5e,happy greys day everyone oh miss greys,neutral,night,31-45,Namibia,2540905.0,823000.0,3.0
b59a892581,love,positive,morning,46-60,Bahrain,1701575.0,760.0,2239.0
0e3d04ed05,weirton julie way north tippy top lol think southern wv folks like us much,negative,noon,60-70,Bhutan,771608.0,38100.0,20.0
350a996100,work do wrist hurts much it,negative,night,31-45,Syria,17500658.0,183630.0,95.0
1c66a422b6,bored chem n im super hungry ugh,negative,night,70-100,Brazil,212559417.0,8358140.0,25.0
3f94e09817,slow answerer,negative,night,31-45,South Africa,59308690.0,1213090.0,49.0
093d8392dd,yay joy department,positive,morning,0-20,Mauritania,4649658.0,1030700.0,5.0
8fc93f5936,kinda pissed really wanted go see drag hell christina garrit work till am im go swgh,negative,night,31-45,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0
e93cfe47d2,im watchign garden windowfar hot,negative,noon,21-30,Azerbaijan,10139177.0,82658.0,123.0
ce7fe55e1c,mmmmm hair smells guuud wonders pantien d,positive,morning,0-20,Tajikistan,9537645.0,139960.0,68.0
0f93a7a6ff,thats one wish video compilation s thrusting,positive,night,31-45,Ghana,31072940.0,227540.0,137.0
22b844b503,dumb reason dresser sticky top another reason family history book got attached back jacked,negative,night,70-100,Djibouti,988000.0,23180.0,43.0
413f171117,too yay got in kid cries lot,neutral,night,70-100,Antigua and Barbuda,97929.0,440.0,223.0
ab48ec1f60,tis sad day,negative,night,31-45,Netherlands,17134872.0,33720.0,508.0
f5f3a1aa8e,aaron playing gig life aquatic party outside austin think well mis tt bday party sadly,negative,morning,46-60,Papua New Guinea,8947024.0,452860.0,20.0
ddbce5f751,great found star wars day may th you hugged ewok today,positive,night,70-100,Croatia,4105267.0,55960.0,73.0
2c150a0703,beautiful day got first class,positive,noon,60-70,Malta,441543.0,320.0,1380.0
777b6daede,think friend thinking jonathan danny,neutral,morning,0-20,Norway,5421241.0,365000.0,15.0
fe8432ab8d,spongebob sing long amandas mom gave crystal jonas brothers calendars,neutral,night,70-100,Cabo Verde,555987.0,4030.0,138.0
f8870c7853,yep think might made decision go head first may witnessing historical moment real talk,neutral,night,70-100,Niger,24206644.0,1266700.0,19.0
f1e747751a,cavs got lucky night lol lebron took killed em another triple double,neutral,night,70-100,Russia,145934462.0,16376870.0,9.0
3cbd7d0dd0,kind ofim trying make sure everything yet still look boyhubby home yet,positive,morning,46-60,Philippines,109581078.0,298170.0,368.0
6d514da7d2,bought italian horseshoe charm dragon seems strong,positive,night,31-45,Liechtenstein,38128.0,160.0,238.0
e5f1e13997,getting ready college good sleep rainy day today love it,positive,noon,60-70,Togo,8278724.0,54390.0,152.0
5e3b347124,,neutral,night,31-45,Turkey,84339067.0,770000.0,110.0
eacb4cf861,worked tonight work cheesecake ate today pple diet quit worth,neutral,night,31-45,San Marino,33931.0,60.0,566.0
eadba04b8a,would mean babe  name super freakin cool give pass ha,positive,night,31-45,Iraq,40222493.0,434320.0,93.0
43af9e6c2b,great awesome crying cuz wanted bad,neutral,night,70-100,Chile,19116201.0,743532.0,26.0
e0bf107bfc,fml cant loose another friend,negative,morning,46-60,Solomon Islands,686884.0,28000.0,25.0
0c749ee870,oh zombiepix follow anymore need someone cheer,positive,morning,0-20,Belarus,9449323.0,202910.0,47.0
e0ef3a78fc,mad rain got menow cant go see jaiden ,negative,morning,46-60,Ukraine,43733762.0,579320.0,75.0
76d03aa370,friends coming see nycbut im stupid vaca stupid cayman islands cnt go iloveyou,neutral,night,31-45,Gambia,2416668.0,10120.0,239.0
185e6acbd4,kyles going town weekend play time wif fwiends rawrrr,positive,noon,21-30,Cameroon,26545863.0,472710.0,56.0
e924fb4417,oh do bring soufflÃ£Ã¢Ã¢Â½ home im full delicious one philly favs,positive,night,70-100,Vietnam,97338579.0,310070.0,314.0
1b6676addf,totally unsurprised dave coming back  annalisa wrong it opposite big warm mellow dave,negative,noon,60-70,Mauritius,1271768.0,2030.0,626.0
d8f3189b95,haha soooo party tonight,neutral,morning,46-60,Central African Republic,4829767.0,622980.0,8.0
40e7becabf,hes,neutral,noon,21-30,Bhutan,771608.0,38100.0,20.0
39b2a0d81f,omg patron ofmy favs im jealous icant   make  serious im alabama visitin fam,negative,night,70-100,Belize,397628.0,22810.0,17.0
a9821922e9,metro trader joe st closed many firemen cops wth happened walking home bus cant go ohh,neutral,noon,60-70,Bangladesh,164689383.0,130170.0,1265.0
cae2e2c38f,thanks new followers well went  tonight am ill follow tomorrow much love,positive,noon,21-30,Cameroon,26545863.0,472710.0,56.0
8af4011f58,needs get fever grrrrr,negative,noon,21-30,Uruguay,3473730.0,175020.0,20.0
236edcad26,trying tweetdeck seen twittering programme thought give try,neutral,morning,46-60,China,1439323776.0,9388211.0,153.0
5a1ea7ace5,_yogini _my_soles sooo jealous good way course lc awesome,positive,morning,46-60,Philippines,109581078.0,298170.0,368.0
88fed93051,euhm im french really understand english  poo,neutral,morning,0-20,Guinea,13132795.0,246000.0,53.0
49e335ef7b,hey there hope right watching f warm gp spain,positive,night,31-45,Iraq,40222493.0,434320.0,93.0
a971eb9be0,would love guys toured here really philippines tour,neutral,noon,60-70,CÃ´te d'Ivoire,26378274.0,318000.0,83.0
81a3ade0a2,wanna come with go mykas party,neutral,morning,46-60,Belarus,9449323.0,202910.0,47.0
c7d2a2e3ad,st hoping walk would lose pounds,positive,noon,60-70,Nicaragua,6624554.0,120340.0,55.0
e864dc53b4,aaaah old same see  share mutual fate friend ,neutral,night,70-100,Bolivia,11673021.0,1083300.0,11.0
7bad0b9772,oh poor atleast get paid staying back or,neutral,night,31-45,Syria,17500658.0,183630.0,95.0
b90736896c,changing guitar strings getting ready perform the climb cousins birthdayy,neutral,noon,21-30,Luxembourg,625978.0,2590.0,242.0
d66c40fbde,love chicago tonight amazing,positive,morning,46-60,Philippines,109581078.0,298170.0,368.0
4c60d96a1a,wish ,positive,night,31-45,Barbados,287375.0,430.0,668.0
442ed96bd4,back home preheatin oven popping pizza,neutral,night,31-45,Liechtenstein,38128.0,160.0,238.0
6f381bb00f,live stickamcomitstyleryo come chat,neutral,morning,46-60,Ireland,4937786.0,68890.0,72.0
b3eadfc565,folks thought hilarious told story saw shirt wore tonight laughter night,positive,morning,0-20,Nigeria,206139589.0,910770.0,226.0
88ea8d1421,thelma  louise good movie,positive,morning,46-60,Micronesia,115023.0,700.0,164.0
69b587d70a,btw actually trying get lazy bottom gear lots still dressed ,neutral,night,70-100,Australia,25499884.0,7682300.0,3.0
3b89c56562,im part generation unfortunately really good though,neutral,night,31-45,Iraq,40222493.0,434320.0,93.0
3bfa1312fb,yaaaas see today prepared us,positive,morning,0-20,Malawi,19129952.0,94280.0,203.0
16d37ed26a,finish sketches und go skate yeeeehaaa got new deck,neutral,noon,60-70,Luxembourg,625978.0,2590.0,242.0
f213912b19,work tomorrow sheli,neutral,night,31-45,Bahamas,393244.0,10010.0,39.0
e056f0a268,hey bud shot email,neutral,morning,46-60,Austria,9006398.0,82400.0,109.0
8e47a9cfd0,need new iphone case broke,negative,morning,0-20,Sri Lanka,21413249.0,62710.0,341.0
f6be0ca187,feet coldi hate feet get cold,negative,night,31-45,Slovenia,2078938.0,20140.0,103.0
4e95c5d0bb,dont wanna miss laker game tonight im sad,negative,noon,21-30,Azerbaijan,10139177.0,82658.0,123.0
19efc5d1b1,_vip bye bye beard,neutral,noon,21-30,Grenada,112523.0,340.0,331.0
44ae243052,_nessiah yeah fifteen minutes so,neutral,noon,21-30,Slovakia,5459642.0,48088.0,114.0
ef863ba82e,morning tweethearts home traveling  mithru  states   faires  days inspired ready write enjoy coffee,positive,noon,21-30,Iceland,341243.0,100250.0,3.0
5f4484b1e4,mcfly anit ages z,neutral,night,31-45,Algeria,43851044.0,2381740.0,18.0
be5fd8832f,sigh you,negative,night,31-45,Bolivia,11673021.0,1083300.0,11.0
4d2e0f9522,city love tucson th miserable ,neutral,night,70-100,Equatorial Guinea,1402985.0,28050.0,50.0
faaf6a6f64,even look fabric unless need polar fleece worth extra  go needle thread,neutral,morning,0-20,Democratic Republic of the Congo,89561403.0,2267050.0,40.0
30be865871,oh noesss seniors last day however tickling till floor giggling made totally worth it plus senior sandwhich,positive,morning,46-60,Timor-Leste,1318445.0,14870.0,89.0
b67c6fe84c,got hours ago yet,neutral,noon,60-70,Moldova,4033963.0,32850.0,123.0
4f0c1d97c4,know extra hand comment would cause trouble upload house music beyond vol ,negative,noon,60-70,Venezuela,28435940.0,882050.0,32.0
e8b0f25bfe,sonny mystery man im thoughh,neutral,morning,46-60,Singapore,5850342.0,700.0,8358.0
26ab64aae7,basil highlight day ive old man lecture greatness telegraph idiot,neutral,noon,60-70,Venezuela,28435940.0,882050.0,32.0
6d035d93d9,concert cant go due trials,neutral,morning,0-20,Qatar,2881053.0,11610.0,248.0
e66609a684,le monts door its closed maybe rich passed pairung well,neutral,noon,21-30,Gabon,2225734.0,257670.0,9.0
c02977bde0, it _____________,negative,morning,46-60,Vanuatu,307145.0,12200.0,25.0
c422f33e79,read details may it sara jayne kids show cant exciting,negative,noon,21-30,El Salvador,6486205.0,20720.0,313.0
0ae607ab07,_vegetable ,neutral,night,70-100,Antigua and Barbuda,97929.0,440.0,223.0
1145237e9e,shame ive gotto go work,negative,noon,60-70,Fiji,896445.0,18270.0,49.0
e602c60f0e,_benson loved it continue delight us amber great job backing video  kudos,positive,morning,0-20,Dominica,71986.0,750.0,96.0
f59bbec4a3, feel pain lived apt  mos previous tenant  cats burning eyestight lungs  gregg,neutral,morning,46-60,Cambodia,16718965.0,176520.0,95.0
89d037da4b,heart girls lets hang soon,positive,noon,21-30,Somalia,15893222.0,627340.0,25.0
2e05bd5885,hello im good thank  tottaly tired working lots todaytottaly shattered u,neutral,night,31-45,Vietnam,97338579.0,310070.0,314.0
85d421f476,ooh know it hold hand,neutral,night,70-100,Maldives,540544.0,300.0,1802.0
9b330e4b71,finally holiday,positive,noon,21-30,Libya,6871292.0,1759540.0,4.0
32a3de062d,ship landed,neutral,morning,0-20,Indonesia,273523615.0,1811570.0,151.0
37da7f15ca, am im wide awake,negative,morning,46-60,Timor-Leste,1318445.0,14870.0,89.0
013b686a0a,im searching followers,neutral,night,70-100,Antigua and Barbuda,97929.0,440.0,223.0
586671760a, not academically course  miss already,negative,morning,46-60,Nauru,10824.0,20.0,541.0
09042bf466,watched another episode jonas better hannah montana much true,positive,morning,46-60,Mali,20250833.0,1220190.0,17.0
29d1b72a93,watching miss cytheria,neutral,morning,0-20,United States of America,331002651.0,9147420.0,36.0
766856bb43,cokies arnt real imaginary hav mmmmmmmmmmmm cookie,positive,noon,60-70,Slovakia,5459642.0,48088.0,114.0
095410237d,saw star trek amazing seriously good entire cast excellent spock kirk especially want see again,positive,morning,46-60,Qatar,2881053.0,11610.0,248.0
277684b518,probably sucks you,negative,morning,46-60,Andorra,77265.0,470.0,164.0
836a5b840a,raining boo,neutral,morning,0-20,Georgia,3989167.0,69490.0,57.0
633b0385dc,lost voice   torture,negative,noon,60-70,Tanzania,59734218.0,885800.0,67.0
122f0261dc,ooopps slept really am best get get shizzle gear,neutral,noon,21-30,Angola,32866272.0,1246700.0,26.0
43708cfaf0,im starting feel really panicky anxious something bad happened cos seems like ages,negative,night,70-100,Gambia,2416668.0,10120.0,239.0
8870e99b89,site first date  macris deli  closed lunching favorite local greek spot  trojan horse  instead,positive,morning,46-60,Andorra,77265.0,470.0,164.0
fdb60f7d86,quiet day work dayjust dinner whats doin there,neutral,noon,21-30,Poland,37846611.0,306000.0,124.0
a663e7c602,unfortunately no,negative,noon,60-70,North Korea,25778816.0,120410.0,214.0
f4b44547ce,_kay morning hows day hope another lying sun,neutral,noon,60-70,Nepal,29136808.0,143350.0,203.0
0e9cdfd3a0,anything,neutral,noon,21-30,Kenya,53771296.0,569140.0,94.0
487edf5617,well go work,neutral,night,70-100,Portugal,10196709.0,91590.0,111.0
8c32aab25f,got twitter yayy ,positive,night,70-100,Equatorial Guinea,1402985.0,28050.0,50.0
164df15fbd,justins blanket shed black lint white skirt,negative,noon,21-30,Chad,16425864.0,1259200.0,13.0
3d464c81c3,listening house musicwhat else got gig san francisco next friday details spacecomdjspy,neutral,night,31-45,North Macedonia,2083374.0,25220.0,83.0
2775b302a2,know im s,neutral,noon,21-30,Costa Rica,5094118.0,51060.0,100.0
ae1ada9158,tell it obvious real life makes great entertainment tv great try figure killer,positive,noon,21-30,Gabon,2225734.0,257670.0,9.0
ab65c6b83f,taylor back nashville nowor la well trip ya fun love ya girly,positive,morning,0-20,Micronesia,115023.0,700.0,164.0
78e09c3d5a, word,neutral,night,70-100,Chile,19116201.0,743532.0,26.0
5657eb8429,hey socialmediatv  im new  recorded show viewable later too thanks social media tv live  streamnjv,positive,night,70-100,Burkina Faso,20903273.0,273600.0,76.0
b13630ef02,thanks adding me glad,positive,night,31-45,Canada,37742154.0,9093510.0,4.0
1aa94554be,im glad dont go out,positive,noon,60-70,Bulgaria,6948445.0,108560.0,64.0
29ed43caca,lol  could written  would good  mondays week might catch x,positive,noon,60-70,Belgium,11589623.0,30280.0,383.0
ff3ba77a4e,  im going post everywhere now,neutral,night,70-100,Senegal,16743927.0,192530.0,87.0
cc4bf3a021,going picnic dad  atleast persauded idea walking  cycling yum special k,positive,morning,46-60,Qatar,2881053.0,11610.0,248.0
b28a10ed09,hey bow yu comin baxx  thaa  miss yu hun  day,negative,morning,46-60,Brunei,437479.0,5270.0,83.0
7d47e5f7ef,nonsnet works,negative,noon,60-70,Azerbaijan,10139177.0,82658.0,123.0
31215522c2, get call moms tomorrowmothers day,neutral,night,70-100,Gambia,2416668.0,10120.0,239.0
2cd9c7bc96,thinks limit  letters really fair   would better,negative,night,31-45,Niger,24206644.0,1266700.0,19.0
68b8eb5800,oh em im sorry wuv pieces,negative,noon,60-70,Angola,32866272.0,1246700.0,26.0
52aad0e22e,dad knows got drunk today didnt get trouble,positive,night,70-100,Ecuador,17643054.0,248360.0,71.0
ffb8ce3021, much injustice imagine now get worse gets better afraid doubt here sorry,negative,morning,0-20,Norway,5421241.0,365000.0,15.0
6b064ca919,lmaoha simply wanted go ny,positive,night,31-45,Thailand,69799978.0,510890.0,137.0
e7c8dd1576,_sian lol benefit sky hubbie watching sit thru it,neutral,morning,46-60,Norway,5421241.0,365000.0,15.0
0714fbb82f,work time,neutral,night,31-45,Australia,25499884.0,7682300.0,3.0
8191ab9164,heyya people,neutral,morning,0-20,Nigeria,206139589.0,910770.0,226.0
eaff7a4bbc,dun wanna travel way lunch now yeah there nice place missing shanepunjab though,neutral,noon,60-70,Moldova,4033963.0,32850.0,123.0
fc0e7ea470,want join live michigan,neutral,morning,0-20,Democratic Republic of the Congo,89561403.0,2267050.0,40.0
992acf90e5,dedicated moms  happy mothers day  ,positive,night,31-45,Burkina Faso,20903273.0,273600.0,76.0
9f3be484af,roughnight,negative,morning,46-60,Qatar,2881053.0,11610.0,248.0
9651b01d62,recovering italian cruise mediterenean,neutral,night,70-100,Laos,7275560.0,230800.0,32.0
c72f960f31,kayyy xd yeah everyone always talks part dog dies need find movie seen xd,neutral,night,70-100,Namibia,2540905.0,823000.0,3.0
50a030f59b,turned alarm morning thought saturday rush get ready work def saturday fail,negative,night,31-45,Czechia (Czech Republic),10708981.0,77240.0,139.0
dda1d7a9e3,class sick hungry,negative,night,70-100,Slovenia,2078938.0,20140.0,103.0
e8d46e63db,tell where,neutral,noon,60-70,Belgium,11589623.0,30280.0,383.0
004820461a,jacqueline wilson day cbbc,neutral,night,70-100,Finland,5540720.0,304000.0,18.0
a0c3ef4a01,watching snl guess justin timberlakeomg funny hahahah,positive,noon,21-30,South Sudan,11193725.0,610952.0,18.0
08c036f5e6,depends fun not,neutral,morning,46-60,Mongolia,3278290.0,1553560.0,2.0
4598e31e32,_yours im home cats right now,neutral,night,31-45,India,1380004385.0,2973190.0,464.0
48c0dc5b09,ok im pc world  tweet u later  lol,neutral,night,31-45,Uganda,45741007.0,199810.0,229.0
245255b009,research guilt spent day feeling sorry cold need spend significant time coding weekend,negative,noon,60-70,Belgium,11589623.0,30280.0,383.0
237f5490a7,im sad wish going,negative,noon,21-30,Malaysia,32365999.0,328550.0,99.0
a27f7380cb,every element dom children single parent,neutral,morning,0-20,Belarus,9449323.0,202910.0,47.0
03472cc30b,lol leave kid internet kid stupid things,negative,night,70-100,Tonga,105695.0,720.0,147.0
32cd6a57a0,happy mothers day american mamas,positive,noon,21-30,Myanmar (formerly Burma),54409800.0,653290.0,83.0
6239805511,omg im sad jus took gossip girl done,negative,noon,60-70,Angola,32866272.0,1246700.0,26.0
1101ccb0b0,also paracetamol hard swallow even long ones snapped half ow,negative,noon,60-70,Cyprus,1207359.0,9240.0,131.0
c417677c22,sucks im going summer school need catch several units,negative,noon,21-30,Mauritius,1271768.0,2030.0,626.0
6f035befa8,stop,neutral,noon,21-30,Togo,8278724.0,54390.0,152.0
d682402e60,wow hugh jackman totally bulked wolverine moviebut helloooo nurse hes dreeaamy yup crushed spirit mend,neutral,night,70-100,Chile,19116201.0,743532.0,26.0
0c6f722034,still another hour,neutral,morning,46-60,United States of America,331002651.0,9147420.0,36.0
84ecc180c2,dios acaban de tocar pains pure heart en el primavera sound life fair,negative,noon,60-70,Saint Kitts and Nevis,53199.0,260.0,205.0
c603902214,cant spell,negative,night,70-100,Ecuador,17643054.0,248360.0,71.0
29e7c7df4f,snoops uncle coolest dancer ever ,positive,morning,0-20,Mauritania,4649658.0,1030700.0,5.0
46eae5a601,yes ready go got here ugh sooo pretty outside,positive,noon,21-30,Holy See,801.0,0.0,2003.0
772c43354f,gooooonight twitter hope im better tomorrow,positive,noon,60-70,Japan,126476461.0,364555.0,347.0
09be54d930,also excited blazin squad revival im rooting em new song s,positive,noon,60-70,Chad,16425864.0,1259200.0,13.0
c5480ac431,u said u gonna follow nita ur live chat,neutral,night,70-100,Brazil,212559417.0,8358140.0,25.0
c39c32af5a,hahahahahahhaaaa god randy miss you hope great time buddy catch wave,neutral,morning,0-20,Brunei,437479.0,5270.0,83.0
963d800c9d,agree spongebob better,positive,noon,60-70,Mauritius,1271768.0,2030.0,626.0
eda19b9526,t im sooooo bored right,negative,morning,46-60,Mozambique,31255435.0,786380.0,40.0
85bd4a3db0,dont even wii b likes xbox thats use it,positive,morning,46-60,Nauru,10824.0,20.0,541.0
4cbfc6a9fa,thinking new oh yes  btw bankroll stays  bit yesterday whine bad beats ,positive,noon,60-70,North Korea,25778816.0,120410.0,214.0
3695dc3e68,another build failed something right big scheme things,negative,morning,46-60,Yemen,29825964.0,527970.0,56.0
